5000000	5000000	0.97609705
5000000	5100000	0.81347626
5100000	5100000	0.9102582
5000000	5200000	0.008099516
5200000	5200000	2.492532
5200000	5300000	2.69954
5300000	5300000	7.642602
5000000	6000000	0.39741883
6000000	6000000	2.037212
6000000	6100000	1.4170973
6100000	6100000	1.4570621
5200000	6300000	0.43974644
6300000	6300000	108.54317
5000000	6400000	0.5355904
6000000	6400000	0.49041945
6100000	6400000	0.20947365
6400000	6400000	1.2827029
5000000	6500000	0.6464967
5100000	6500000	0.7087837
6100000	6500000	0.97047126
6400000	6500000	0.7024666
6500000	6500000	0.95216745
6300000	6600000	661.98505
5200000	6800000	0.80154294
6800000	6800000	1.792364
6800000	6900000	1.9465228
6900000	6900000	3.1903405
5200000	7200000	56.05362
5300000	7200000	224.20428
7200000	7200000	3.7847357
5200000	7300000	45.665367
5300000	7300000	226.81558
6300000	7300000	5.8629527
7200000	7300000	4.383473
7300000	7300000	9.004335
7700000	7700000	0.67993754
7700000	7800000	0.4464629
7800000	7800000	0.5899085
5200000	7900000	12.303143
5300000	7900000	42.46577
7200000	7900000	2.1199887
7300000	7900000	0.27991784
7900000	7900000	15.849596
5200000	8000000	12.399136
7200000	8000000	2.3503582
7900000	8000000	8.494204
8000000	8000000	79.57859
5200000	8200000	13.992288
6300000	8200000	214.65111
6300000	8400000	499.19196
8200000	8400000	246.1943
8400000	8400000	86.86337
5200000	8500000	37.084206
7900000	8500000	7.436308
8500000	8500000	20.904108
5300000	8600000	147.76886
7200000	8600000	5.857259
8000000	8600000	31.034298
8600000	8600000	179.42848
5200000	8700000	57.656837
5300000	8700000	33.30801
7200000	8700000	2.1612127
7300000	8700000	1.4487915
7900000	8700000	0.2941195
8500000	8700000	3.5309505
8600000	8700000	7.095226
8700000	8700000	20.195183
5200000	8800000	49.642117
5300000	8800000	117.886185
7300000	8800000	4.952378
7900000	8800000	1.277357
8600000	8800000	10.367602
8700000	8800000	19.121685
8800000	8800000	30.934305
5200000	8900000	4.9989495
5300000	8900000	9.338653
6100000	8900000	1.498018
6300000	8900000	9.296395
7300000	8900000	1.7352772
8200000	8900000	6.636852
8400000	8900000	8.62739
8500000	8900000	4.495347
8700000	8900000	0.28440788
8800000	8900000	0.50271
8900000	8900000	15.129437
5200000	9000000	5.3864064
5300000	9000000	10.276046
6300000	9000000	11.626746
6900000	9000000	2.318931
