chr1	500000	600000	HMRF1
chr1	700000	1900000	HMRF1
chr1	1900000	2000000	HMRF2
chr1	2000000	2600000	HMRF1
chr1	2600000	3500000	HMRF2
chr1	3500000	3900000	HMRF1
chr1	3900000	5900000	HMRF2
chr1	5900000	7000000	HMRF1
chr1	7000000	7800000	HMRF2
chr1	7800000	12700000	HMRF1
chr1	12700000	13000000	HMRF2
chr1	13100000	13300000	HMRF2
chr1	13700000	14000000	HMRF2
chr1	14000000	14200000	HMRF1
chr1	14200000	14800000	HMRF2
chr1	14800000	14900000	HMRF1
chr1	14900000	15400000	HMRF2
chr1	15400000	17600000	HMRF1
chr1	17600000	17700000	HMRF2
chr1	17700000	17800000	HMRF1
chr1	17800000	18600000	HMRF2
chr1	18600000	18700000	HMRF1
chr1	18700000	19200000	HMRF2
chr1	19200000	20600000	HMRF1
chr1	20600000	20700000	HMRF2
chr1	20700000	29600000	HMRF1
chr1	29600000	29900000	HMRF2
chr1	30000000	31100000	HMRF2
chr1	31100000	34000000	HMRF1
chr1	34000000	34900000	HMRF2
chr1	34900000	35000000	HMRF1
chr1	35000000	35200000	HMRF2
chr1	35200000	37000000	HMRF1
chr1	37000000	37700000	HMRF2
chr1	37700000	37800000	HMRF1
chr1	37800000	37900000	HMRF2
chr1	37900000	47200000	HMRF1
chr1	47200000	47700000	HMRF2
chr1	47700000	48000000	HMRF1
chr1	48000000	50900000	HMRF2
chr1	50900000	55800000	HMRF1
chr1	55800000	56500000	HMRF2
chr1	56500000	56600000	HMRF1
chr1	56600000	56900000	HMRF2
chr1	56900000	57000000	HMRF1
chr1	57000000	58900000	HMRF2
chr1	58900000	60400000	HMRF1
chr1	60400000	61500000	HMRF2
chr1	61500000	61600000	HMRF1
chr1	61600000	61700000	HMRF2
chr1	61700000	61800000	HMRF1
chr1	61800000	62100000	HMRF2
chr1	62100000	62600000	HMRF1
chr1	62600000	62900000	HMRF2
chr1	62900000	63400000	HMRF1
chr1	63400000	63700000	HMRF2
chr1	63700000	64200000	HMRF1
chr1	64200000	64600000	HMRF2
chr1	64600000	64700000	HMRF1
chr1	64700000	65300000	HMRF2
chr1	65300000	65900000	HMRF1
chr1	65900000	66700000	HMRF2
chr1	66700000	67000000	HMRF1
chr1	67000000	67300000	HMRF2
chr1	67300000	68300000	HMRF1
chr1	68300000	68900000	HMRF2
chr1	68900000	69000000	HMRF1
chr1	69000000	70600000	HMRF2
chr1	70600000	71000000	HMRF1
chr1	71000000	71500000	HMRF2
chr1	71500000	71600000	HMRF1
chr1	71600000	75100000	HMRF2
chr1	75100000	75300000	HMRF1
chr1	75300000	76100000	HMRF2
chr1	76100000	76300000	HMRF1
chr1	76300000	77600000	HMRF2
chr1	77600000	77700000	HMRF1
chr1	77700000	78000000	HMRF2
chr1	78000000	78700000	HMRF1
chr1	78700000	79000000	HMRF2
chr1	79000000	79200000	HMRF1
chr1	79200000	79900000	HMRF2
chr1	79900000	80000000	HMRF1
chr1	80000000	81900000	HMRF2
chr1	81900000	82100000	HMRF1
chr1	82100000	83900000	HMRF2
chr1	83900000	84100000	HMRF1
chr1	84100000	84500000	HMRF2
chr1	84500000	85800000	HMRF1
chr1	85800000	85900000	HMRF2
chr1	85900000	86600000	HMRF1
chr1	86600000	86800000	HMRF2
chr1	86800000	86900000	HMRF1
