jobid	jobname	prog	num_segs	num_frames	maxvmem	cpu	exit_status
3	emt0.0.15.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	19784	0	3.5123580000000003	0
4	emt0.0.16.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	19104	0	7.04038	0
5	emt0.0.17.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	18071	0	10.247235	0
6	emt0.0.18.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	17072	0	13.507206	0
7	emt0.0.19.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	15909	0	16.55894	0
8	emt0.0.20.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	14616	0	19.458698000000002	0
9	emt0.0.21.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	14107	0	21.988077	0
10	emt0.0.1.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	13545	0	24.638496999999997	0
11	emt0.0.2.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	13478	0	27.393686000000002	0
12	emt0.0.3.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	13379	0	30.076003	0
13	emt0.0.4.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	9609	0	32.228139	0
14	emt0.0.7.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	9011	0	34.146584	0
15	emt0.0.5.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	8829	0	36.169109	0
16	emt0.0.6.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	8252	0	38.094968	0
17	emt0.0.8.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	8116	0	40.001761	0
18	emt0.0.9.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	7801	0	41.846083	0
19	emt0.0.12.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	6291	0	43.439583	0
20	emt0.0.10.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	5901	0	44.964693999999994	0
21	emt0.0.13.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	3870	0	46.203875000000004	0
22	emt0.0.14.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	3518	0	47.413467000000004	0
1	emt0.0.0.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	24870	0	51.000361	0
2	emt0.0.11.traindir_res10000_k4.ff1d6abea34611ec90b1a4c3f04f704a	gmtkEMtrain	4	24308	0	54.875589	0
