16000000	16000000	5.030099
16200000	16200000	NaN
16100000	16300000	NaN
16200000	16300000	NaN
16300000	16300000	4.7274237
16200000	16400000	NaN
16300000	16400000	NaN
16500000	16500000	NaN
16600000	16600000	NaN
16000000	16800000	1.2504706
16100000	16800000	NaN
16200000	16800000	NaN
16300000	16800000	1.8600024
16500000	16800000	NaN
16800000	16800000	3.413591
16000000	16900000	3.3976216
16100000	16900000	NaN
16200000	16900000	NaN
16300000	16900000	0.8919928
16500000	16900000	NaN
16800000	16900000	2.345956
16900000	16900000	3.050971
16000000	17000000	0.9272497
16200000	17000000	NaN
16300000	17000000	2.0373027
16500000	17000000	NaN
16800000	17000000	1.9346477
16900000	17000000	1.2000474
17000000	17000000	2.767838
16000000	17100000	2.806476
16100000	17100000	NaN
16300000	17100000	1.6018789
16400000	17100000	NaN
16500000	17100000	NaN
16600000	17100000	NaN
16800000	17100000	2.1580288
16900000	17100000	1.542213
17000000	17100000	2.4939919
17100000	17100000	2.8068914
16000000	17200000	1.5800716
16200000	17200000	NaN
16300000	17200000	1.400592
16400000	17200000	NaN
16500000	17200000	NaN
16800000	17200000	1.8798838
16900000	17200000	1.9141594
17000000	17200000	1.6836885
17100000	17200000	1.2553805
17200000	17200000	2.3612545
16000000	17300000	3.0285795
16100000	17300000	NaN
16200000	17300000	NaN
16300000	17300000	1.4759454
16400000	17300000	NaN
16500000	17300000	NaN
16600000	17300000	NaN
16800000	17300000	1.7929828
16900000	17300000	1.9696268
17000000	17300000	1.7561723
17100000	17300000	1.412597
17200000	17300000	2.4558747
17300000	17300000	2.052503
16000000	17400000	1.1283734
16200000	17400000	NaN
16300000	17400000	0.94460803
16400000	17400000	NaN
16500000	17400000	NaN
16800000	17400000	1.0247406
16900000	17400000	1.3002053
17000000	17400000	1.2122842
17100000	17400000	1.1329118
17200000	17400000	1.4214133
17300000	17400000	1.485313
17400000	17400000	2.005545
16000000	17500000	1.3893011
16200000	17500000	NaN
16300000	17500000	0.89128023
16500000	17500000	NaN
16600000	17500000	NaN
16800000	17500000	0.5818267
16900000	17500000	0.84224516
17000000	17500000	0.698512
17100000	17500000	0.6293009
17200000	17500000	1.1609895
17300000	17500000	1.6560377
17400000	17500000	1.6922578
17500000	17500000	1.6303432
16000000	17600000	0.33216453
16200000	17600000	NaN
16300000	17600000	0.43537003
16400000	17600000	NaN
16500000	17600000	NaN
16800000	17600000	0.33495405
16900000	17600000	0.5032708
17000000	17600000	0.40330622
17100000	17600000	0.36218634
17200000	17600000	0.76504505
17300000	17600000	1.0379602
17400000	17600000	1.3946955
17500000	17600000	1.8555169
17600000	17600000	1.4480226
16300000	17700000	0.50388354
16400000	17700000	NaN
16500000	17700000	NaN
16600000	17700000	NaN
16800000	17700000	0.42486364
16900000	17700000	0.29549527
17000000	17700000	0.40264684
17100000	17700000	0.41663483
17200000	17700000	0.69915265
17300000	17700000	0.80483586
17400000	17700000	1.1085134
17500000	17700000	1.6848723
17600000	17700000	1.9782417
17700000	17700000	1.7612579
16000000	17800000	0.51147556
16100000	17800000	NaN
16200000	17800000	NaN
16300000	17800000	0.34596896
16500000	17800000	NaN
16800000	17800000	0.56272256
16900000	17800000	0.6677382
17000000	17800000	0.93554497
17100000	17800000	0.7570407
17200000	17800000	1.0206498
17300000	17800000	1.4653533
17400000	17800000	2.1046147
17500000	17800000	2.1525803
17600000	17800000	2.8832731
17700000	17800000	2.023067
17800000	17800000	1.6531557
16000000	17900000	1.0038565
16100000	17900000	NaN
16300000	17900000	0.34484464
16400000	17900000	NaN
16800000	17900000	1.145368
16900000	17900000	0.85107625
17000000	17900000	0.8077793
17100000	17900000	0.8768703
17200000	17900000	1.5026816
17300000	17900000	2.1325939
17400000	17900000	3.290273
17500000	17900000	3.7906816
17600000	17900000	4.7051
17700000	17900000	2.4456499
17800000	17900000	2.0874443
17900000	17900000	1.5323162
16300000	18000000	0.35809252
16800000	18000000	0.54906636
16900000	18000000	0.6526704
17000000	18000000	0.6249298
17100000	18000000	0.5923111
17200000	18000000	0.9985527
17300000	18000000	1.4600413
17400000	18000000	2.105397
17500000	18000000	3.0928745
17600000	18000000	3.4621625
17700000	18000000	2.1393611
17800000	18000000	1.5621608
17900000	18000000	1.26959
18000000	18000000	1.5513254
16000000	18100000	0.58187634
16200000	18100000	NaN
16300000	18100000	0.4111855
16800000	18100000	0.55696404
16900000	18100000	0.5515264
17000000	18100000	0.39804852
17100000	18100000	0.51384735
17200000	18100000	0.68674344
