9400000	9400000	60433.055
9400000	9500000	1267.5804
9500000	9500000	60114.207
9400000	9600000	598.3265
9500000	9600000	1669.1326
9600000	9600000	54756.832
9700000	9700000	NaN
9400000	9800000	98.16577
9500000	9800000	136.92499
9600000	9800000	323.15836
9800000	9800000	54949.613
9600000	9900000	607.0405
9800000	9900000	3784.6277
9900000	9900000	52384.156
9700000	10000000	NaN
10000000	10000000	65015.26
10000000	10100000	NaN
9800000	10200000	NaN
9400000	10400000	607.10095
9500000	10400000	846.8053
9600000	10400000	133.23703
9800000	10400000	131.159
10300000	10400000	NaN
10400000	10400000	35780.543
9400000	10500000	884.6487
9500000	10500000	493.57535
9600000	10500000	232.97864
9800000	10500000	191.12082
9900000	10500000	359.01312
10300000	10500000	NaN
10400000	10500000	9534.61
10500000	10500000	29417.557
9400000	10600000	424.47302
9800000	10600000	183.40758
9900000	10600000	430.65512
10400000	10600000	4159.006
10500000	10600000	9503.769
10600000	10600000	37472.195
9400000	10700000	880.7179
9500000	10700000	944.9659
9600000	10700000	669.0676
9700000	10700000	NaN
9800000	10700000	321.9981
9900000	10700000	274.93686
10000000	10700000	230.7541
10400000	10700000	1206.897
10500000	10700000	1292.6099
10600000	10700000	1835.349
10700000	10700000	39141.344
9400000	10800000	185.75777
9600000	10800000	183.45245
9800000	10800000	280.9197
9900000	10800000	188.46317
10000000	10800000	105.45124
10400000	10800000	1116.8568
10500000	10800000	1084.9661
10600000	10800000	1084.5615
10700000	10800000	3891.2925
10800000	10800000	40134.332
9600000	10900000	136.32082
9800000	10900000	268.38937
9900000	10900000	280.0884
10300000	10900000	NaN
10400000	10900000	1014.3465
10500000	10900000	1101.8372
10600000	10900000	1257.2379
10700000	10900000	3231.1406
10800000	10900000	6997.3145
10900000	10900000	32004.805
9400000	11000000	761.48267
9500000	11000000	559.0222
9600000	11000000	923.54865
9700000	11000000	NaN
9800000	11000000	952.4371
9900000	11000000	406.61737
10000000	11000000	182.01247
10400000	11000000	1249.4568
10500000	11000000	1264.0648
10600000	11000000	1198.0739
10700000	11000000	1977.903
10800000	11000000	1867.8214
10900000	11000000	3932.5269
11000000	11000000	32119.049
9400000	11100000	254.79987
9500000	11100000	355.4036
9600000	11100000	1509.8263
9800000	11100000	385.3314
9900000	11100000	1034.0432
10400000	11100000	832.1802
10500000	11100000	992.1495
10600000	11100000	1110.7931
10700000	11100000	1861.512
10800000	11100000	2065.946
10900000	11100000	2915.5408
11000000	11100000	6075.504
11100000	11100000	32656.32
9800000	14300000	122.308205
9900000	14300000	287.1891
10000000	14300000	321.38318
10400000	14300000	126.06809
10500000	14300000	165.33226
10600000	14300000	198.32474
10700000	14300000	337.63617
10800000	14300000	260.37244
10900000	14300000	322.4649
11000000	14300000	349.5425
11100000	14300000	370.37485
14300000	14300000	38706.91
9600000	14400000	161.18532
9800000	14400000	105.78092
10400000	14400000	654.1964
10500000	14400000	95.32748
10600000	14400000	228.70064
10700000	14400000	292.01202
10800000	14400000	250.20976
10900000	14400000	334.66895
11000000	14400000	367.09006
11100000	14400000	457.60968
14300000	14400000	5566.7095
14400000	14400000	23874.596
10400000	14500000	189.69276
10500000	14500000	331.6973
10700000	14500000	127.009026
10800000	14500000	174.12378
10900000	14500000	194.08324
11000000	14500000	225.40773
11100000	14500000	159.22786
14300000	14500000	1592.0284
14400000	14500000	3442.2512
14500000	14500000	26749.764
9600000	14600000	58.860077
9800000	14600000	96.57011
10400000	14600000	119.44653
10500000	14600000	174.05377
10600000	14600000	41.75733
10700000	14600000	253.25597
10800000	14600000	164.46448
10900000	14600000	325.89636
11000000	14600000	212.9035
11100000	14600000	300.78976
14300000	14600000	1726.4847
14400000	14600000	3419.8823
14500000	14600000	7458.245
14600000	14600000	18627.053
9600000	14700000	171.31291
9800000	14700000	56.213673
10500000	14700000	101.317085
10600000	14700000	182.30276
10700000	14700000	213.3723
10800000	14700000	212.74475
10900000	14700000	177.84843
11000000	14700000	183.60237
11100000	14700000	218.86299
14300000	14700000	972.57153
14400000	14700000	2383.2576
14500000	14700000	2195.1208
14600000	14700000	4658.636
14700000	14700000	20934.52
9500000	14800000	152.58589
9800000	14800000	94.53419
10400000	14800000	48.72014
10500000	14800000	85.19217
10600000	14800000	153.28873
10700000	14800000	146.79282
10800000	14800000	223.60722
10900000	14800000	299.08664
11000000	14800000	221.9234
11100000	14800000	306.71713
14300000	14800000	1124.4528
14400000	14800000	1827.1354
14500000	14800000	1948.3029
14600000	14800000	2862.5693
14700000	14800000	6170.351
14800000	14800000	20121.203
10400000	14900000	112.24154
10500000	14900000	294.3988
10600000	14900000	117.715614
10700000	14900000	37.57573
10800000	14900000	51.51467
10900000	14900000	114.839386
11000000	14900000	88.91609
11100000	14900000	141.32309
14300000	14900000	471.003
14400000	14900000	1765.2145
14500000	14900000	1889.8964
14600000	14900000	1735.4717
14700000	14900000	2525.555
14800000	14900000	5218.001
14900000	14900000	27117.682
10900000	15000000	NaN
11000000	15000000	NaN
14600000	15000000	NaN
14700000	15000000	NaN
14800000	15000000	NaN
15000000	15000000	NaN
14500000	15100000	NaN
14600000	15100000	NaN
14700000	15100000	NaN
9400000	15200000	83.37229
9600000	15200000	54.891747
9800000	15200000	36.023746
10400000	15200000	37.131157
10500000	15200000	64.92764
10600000	15200000	116.82619
10700000	15200000	124.30606
10800000	15200000	34.083626
10900000	15200000	189.95282
11000000	15200000	139.7201
11100000	15200000	140.2553
14300000	15200000	649.228
14400000	15200000	1122.998
14500000	15200000	1094.1097
14600000	15200000	1345.0803
14700000	15200000	1670.9816
14800000	15200000	1605.7598
14900000	15200000	1942.1599
15000000	15200000	NaN
15100000	15200000	NaN
15200000	15200000	21906.025
9800000	15300000	14.462047
10400000	15300000	59.626503
10600000	15300000	62.534515
10700000	15300000	49.903748
10800000	15300000	68.41584
10900000	15300000	172.85194
11000000	15300000	94.470474
11100000	15300000	75.07561
14300000	15300000	625.5318
14400000	15300000	865.60767
14500000	15300000	752.9826
14600000	15300000	790.23535
14700000	15300000	939.1621
14800000	15300000	1095.8986
14900000	15300000	1076.7244
15000000	15300000	NaN
15100000	15300000	NaN
15200000	15300000	4298.921
15300000	15300000	18786.992
9600000	15400000	13.488107
9700000	15400000	NaN
9800000	15400000	22.129564
9900000	15400000	124.70861
10300000	15400000	NaN
10400000	15400000	27.37182
10500000	15400000	87.74781
10600000	15400000	47.844597
10700000	15400000	58.03498
10800000	15400000	62.813213
10900000	15400000	84.01604
